MovieID,List Index,Title,Genres
1546,1507,Schizopolis (1996),Comedy
1547,1508,Shiloh (1997),Children's|Drama
1548,1509,"War at Home, The (1996)",Drama
1549,1510,Rough Magic (1995),Drama|Romance
1550,1511,Trial and Error (1997),Comedy|Romance
1551,1512,Buddy (1997),Adventure|Children's|Drama
1552,1513,Con Air (1997),Action|Adventure|Thriller
1553,1514,Late Bloomers (1996),Comedy
1554,1515,"Pillow Book, The (1995)",Drama|Romance
1555,1516,"To Have, or Not (1995)",Drama
1556,1517,Speed 2: Cruise Control (1997),Action|Romance|Thriller
1557,1518,Squeeze (1996),Drama
1558,1519,Sudden Manhattan (1996),Comedy
1559,1520,"Next Step, The (1995)",Drama
1561,1521,Wedding Bell Blues (1996),Comedy
1562,1522,Batman & Robin (1997),Action|Adventure|Crime
1563,1523,Dream With the Fishes (1997),Drama
1564,1524,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance
1565,1525,Head Above Water (1996),Comedy|Thriller
1566,1526,Hercules (1997),Adventure|Animation|Children's|Comedy|Musical
1567,1527,"Last Time I Committed Suicide, The (1997)",Drama
1568,1528,MURDER and murder (1996),Crime|Drama|Mystery
1569,1529,My Best Friend's Wedding (1997),Comedy|Romance
1570,1530,Tetsuo II: Body Hammer (1992),Sci-Fi
1571,1531,When the Cats Away (Chacun cherche son chat) (1996),Comedy|Romance
1572,1532,Contempt (Le Mépris) (1963),Drama
1573,1533,Face/Off (1997),Action|Sci-Fi|Thriller
1574,1534,Fall (1997),Romance
1575,1535,Gabbeh (1996),Drama
1577,1536,Mondo (1996),Drama
1578,1537,"Innocent Sleep, The (1995)",Crime
1579,1538,For Ever Mozart (1996),Drama
1580,1539,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi
1581,1540,Out to Sea (1997),Comedy
1582,1541,Wild America (1997),Adventure|Children's
1583,1542,"Simple Wish, A (1997)",Children's|Fantasy
1584,1543,Contact (1997),Drama|Sci-Fi
1585,1544,Love Serenade (1996),Comedy
1586,1545,G.I. Jane (1997),Action|Drama|War
1587,1546,Conan the Barbarian (1982),Action|Adventure
1588,1547,George of the Jungle (1997),Children's|Comedy
1589,1548,Cop Land (1997),Crime|Drama|Mystery
1590,1549,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller
1591,1550,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
1592,1551,Air Bud (1997),Children's|Comedy
1593,1552,Picture Perfect (1997),Comedy|Romance
1594,1553,In the Company of Men (1997),Drama
1595,1554,Free Willy 3: The Rescue (1997),Adventure|Children's|Drama
1596,1555,Career Girls (1997),Drama
1597,1556,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller
1598,1557,Desperate Measures (1998),Crime|Drama|Thriller
1599,1558,Steel (1997),Action
1600,1559,She's So Lovely (1997),Drama|Romance
1601,1560,Hoodlum (1997),Crime|Drama|Film-Noir
1602,1561,Leave It to Beaver (1997),Comedy
1603,1562,Mimic (1997),Sci-Fi|Thriller
1604,1563,Money Talks (1997),Action|Comedy
1605,1564,Excess Baggage (1997),Adventure|Romance
1606,1565,Kull the Conqueror (1997),Action|Adventure
1608,1566,Air Force One (1997),Action|Thriller
1609,1567,187 (1997),Drama
1610,1568,"Hunt for Red October, The (1990)",Action|Thriller
1611,1569,My Own Private Idaho (1991),Drama
1612,1570,"Kiss Me, Guido (1997)",Comedy
1613,1571,Star Maps (1997),Drama
1614,1572,In & Out (1997),Comedy
1615,1573,"Edge, The (1997)",Adventure|Thriller
1616,1574,"Peacemaker, The (1997)",Action|Thriller|War
1617,1575,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
1619,1576,Seven Years in Tibet (1997),Drama|War
1620,1577,Kiss the Girls (1997),Crime|Drama|Thriller
1621,1578,Soul Food (1997),Drama
1622,1579,Kicked in the Head (1997),Comedy|Drama
1623,1580,Wishmaster (1997),Horror
1624,1581,"Thousand Acres, A (1997)",Drama
1625,1582,"Game, The (1997)",Mystery|Thriller
1626,1583,Fire Down Below (1997),Action|Drama|Thriller
1627,1584,U Turn (1997),Action|Crime|Mystery
1628,1585,"Locusts, The (1997)",Drama
1629,1586,"MatchMaker, The (1997)",Comedy|Romance
1630,1587,"Lay of the Land, The (1997)",Comedy|Drama
1631,1588,"Assignment, The (1997)",Thriller
1632,1589,"Smile Like Yours, A (1997)",Comedy|Romance
1633,1590,Ulee's Gold (1997),Drama
1635,1591,"Ice Storm, The (1997)",Drama
1636,1592,Stag (1997),Action|Thriller
1639,1593,Chasing Amy (1997),Drama|Romance
1640,1594,How to Be a Player (1997),Comedy
1641,1595,"Full Monty, The (1997)",Comedy
1642,1596,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama
1643,1597,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance
1644,1598,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller
1645,1599,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller
1646,1600,Rocket Man (1997),Comedy
1647,1601,Playing God (1997),Crime|Thriller
1648,1602,"House of Yes, The (1997)",Comedy|Drama|Thriller
1649,1603,"Fast, Cheap & Out of Control (1997)",Documentary
1650,1604,Washington Square (1997),Drama
1651,1605,Telling Lies in America (1997),Drama
1652,1606,Year of the Horse (1997),Documentary
1653,1607,Gattaca (1997),Drama|Sci-Fi|Thriller
1654,1608,FairyTale: A True Story (1997),Children's|Drama|Fantasy
1655,1609,Phantoms (1998),Horror
1656,1610,Swept from the Sea (1997),Romance
1657,1611,Wonderland (1997),Documentary
1658,1612,"Life Less Ordinary, A (1997)",Romance|Thriller
1659,1613,Hurricane Streets (1998),Drama
1660,1614,Eve's Bayou (1997),Drama
1661,1615,Switchback (1997),Thriller
1662,1616,Gang Related (1997),Crime
1663,1617,Stripes (1981),Comedy
1664,1618,Nénette et Boni (1996),Drama
1665,1619,Bean (1997),Comedy
1666,1620,Hugo Pool (1997),Romance
1667,1621,Mad City (1997),Action|Drama
1668,1622,One Night Stand (1997),Drama
1669,1623,"Tango Lesson, The (1997)",Romance
1670,1624,Welcome To Sarajevo (1997),Drama|War
1671,1625,Deceiver (1997),Crime
1672,1626,"Rainmaker, The (1997)",Drama
1673,1627,Boogie Nights (1997),Drama
1674,1628,Witness (1985),Drama|Romance|Thriller
1675,1629,Incognito (1997),Crime|Thriller
1676,1630,Starship Troopers (1997),Action|Adventure|Sci-Fi|War
1677,1631,Critical Care (1997),Comedy
1678,1632,"Joy Luck Club, The (1993)",Drama
1679,1633,Chairman of the Board (1998),Comedy
1680,1634,Sliding Doors (1998),Drama|Romance
1681,1635,Mortal Kombat: Annihilation (1997),Action|Adventure
1682,1636,"Truman Show, The (1998)",Drama
1683,1637,"Wings of the Dove, The (1997)",Drama|Romance|Thriller
1684,1638,Mrs. Dalloway (1997),Romance
1685,1639,"I Love You, I Love You Not (1996)",Romance
1686,1640,Red Corner (1997),Crime|Thriller
1687,1641,"Jackal, The (1997)",Action|Thriller
1688,1642,Anastasia (1997),Animation|Children's|Musical
1689,1643,"Man Who Knew Too Little, The (1997)",Comedy|Mystery
1690,1644,Alien: Resurrection (1997),Action|Horror|Sci-Fi
1692,1645,Alien Escape (1995),Horror|Sci-Fi
1693,1646,Amistad (1997),Drama
1694,1647,"Apostle, The (1997)",Drama
1695,1648,Artemisia (1997),Drama
1696,1649,Bent (1997),Drama|War
1697,1650,"Big Bang Theory, The (1994)",Crime
1698,1651,"Boys, Les (1997)",Comedy
1699,1652,"Butcher Boy, The (1998)",Drama
1701,1653,Deconstructing Harry (1997),Comedy|Drama
1702,1654,Flubber (1997),Children's|Comedy|Fantasy
1703,1655,For Richer or Poorer (1997),Comedy
1704,1656,Good Will Hunting (1997),Drama
1705,1657,Guy (1996),Drama
1706,1658,Harlem River Drive (1996),Drama
1707,1659,Home Alone 3 (1997),Children's|Comedy
1708,1660,Ill Gotten Gains (1997),Drama
1709,1661,Legal Deceit (1997),Thriller
1710,1662,Man of Her Dreams (1996),Drama
1711,1663,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery
1713,1664,Mouse Hunt (1997),Children's|Comedy
1714,1665,Never Met Picasso (1996),Romance
1715,1666,Office Killer (1997),Thriller
1716,1667,"Other Voices, Other Rooms (1997)",Drama
1717,1668,Scream 2 (1997),Horror|Thriller
1718,1669,Stranger in the House (1997),Thriller
1719,1670,"Sweet Hereafter, The (1997)",Drama
1720,1671,Time Tracers (1995),Action|Adventure|Sci-Fi
1721,1672,Titanic (1997),Drama|Romance
1722,1673,Tomorrow Never Dies (1997),Action|Romance|Thriller
1723,1674,Twisted (1996),Comedy|Drama
1724,1675,Full Speed (1996),Drama
1725,1676,"Education of Little Tree, The (1997)",Drama
1726,1677,"Postman, The (1997)",Drama
1727,1678,"Horse Whisperer, The (1998)",Drama
1728,1679,"Winter Guest, The (1997)",Drama
1729,1680,Jackie Brown (1997),Crime|Drama
1730,1681,Kundun (1997),Drama
1731,1682,Mr. Magoo (1997),Comedy
1732,1683,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller
1733,1684,Afterglow (1997),Drama|Romance
1734,1685,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama
1735,1686,Great Expectations (1998),Drama|Romance
1738,1687,Vermin (1998),Comedy
1739,1688,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children's
1740,1689,Men of Means (1998),Action|Drama
1741,1690,"Midaq Alley (Callejón de los milagros, El) (1995)",Drama
1742,1691,Caught Up (1998),Crime
1743,1692,Arguing the World (1996),Documentary
1744,1693,Firestorm (1998),Action|Adventure|Thriller
1746,1694,Senseless (1998),Comedy
1747,1695,Wag the Dog (1997),Comedy|Drama
1748,1696,Dark City (1998),Film-Noir|Sci-Fi|Thriller
1749,1697,"Leading Man, The (1996)",Romance
1750,1698,Star Kid (1997),Adventure|Children's|Fantasy|Sci-Fi
1752,1699,Hard Rain (1998),Action|Thriller
1753,1700,Half Baked (1998),Comedy
1754,1701,Fallen (1998),Action|Mystery|Thriller
1755,1702,Shooting Fish (1997),Romance
1756,1703,"Prophecy II, The (1998)",Horror
1757,1704,Duoluo tianshi (1995),Drama
1758,1705,Dangerous Beauty (1998),Drama
1759,1706,Four Days in September (1997),Drama
1760,1707,Spice World (1997),Comedy|Musical
1762,1708,Deep Rising (1998),Action|Horror|Sci-Fi
1764,1709,Tainted (1998),Comedy|Thriller
1765,1710,"Letter From Death Row, A (1998)",Crime|Drama
1767,1711,Music From Another Room (1998),Drama|Romance
1768,1712,Mat' i syn (1997),Drama
1769,1713,"Replacement Killers, The (1998)",Action|Thriller
1770,1714,B. Monkey (1998),Romance|Thriller
1771,1715,Night Flier (1997),Horror
1772,1716,Blues Brothers 2000 (1998),Action|Comedy|Musical
1773,1717,Tokyo Fist (1995),Action|Drama
1774,1718,Mass Transit (1998),Comedy|Drama
1776,1719,Ride (1998),Drama
1777,1720,"Wedding Singer, The (1998)",Comedy|Romance
1779,1721,Sphere (1998),Adventure|Sci-Fi|Thriller
1780,1722,Ayn Rand: A Sense of Life (1997),Documentary
1781,1723,"Further Gesture, A (1996)",Drama
1782,1724,Little City (1998),Comedy|Romance
1783,1725,Palmetto (1998),Film-Noir|Mystery|Thriller
1784,1726,As Good As It Gets (1997),Comedy|Drama
1785,1727,King of New York (1990),Action|Crime
1787,1728,"Paralyzing Fear: The Story of Polio in America, A (1998)",Documentary
1788,1729,Men With Guns (1997),Action|Drama
1789,1730,"Sadness of Sex, The (1995)",Drama
1791,1731,Twilight (1998),Crime|Drama
1792,1732,U.S. Marshalls (1998),Action|Thriller
1793,1733,Welcome to Woop-Woop (1997),Comedy
1794,1734,Love and Death on Long Island (1997),Comedy|Drama
1795,1735,"Callejón de los milagros, El (1995)",Drama
1796,1736,In God's Hands (1998),Action|Drama
1797,1737,Everest (1998),Documentary
1798,1738,Hush (1998),Thriller
1799,1739,Suicide Kings (1997),Crime|Drama
1801,1740,"Man in the Iron Mask, The (1998)",Action|Drama|Romance
1804,1741,"Newton Boys, The (1998)",Crime|Drama
1805,1742,Wild Things (1998),Crime|Drama|Mystery|Thriller
1806,1743,Paulie (1998),Adventure|Children's|Comedy
1807,1744,"Cool Dry Place, A (1998)",Drama
1809,1745,Hana-bi (1997),Comedy|Crime|Drama
1810,1746,Primary Colors (1998),Drama
1811,1747,"Niagara, Niagara (1997)",Drama
1812,1748,Wide Awake (1998),Children's|Comedy|Drama
1814,1749,"Price Above Rubies, A (1998)",Drama
1815,1750,Eden (1997),Drama
1816,1751,Two Girls and a Guy (1997),Comedy|Drama
1817,1752,No Looking Back (1998),Comedy|Drama|Romance
1819,1753,Storefront Hitchcock (1997),Drama
1820,1754,"Proposition, The (1998)",Drama
1821,1755,"Object of My Affection, The (1998)",Comedy|Romance
1822,1756,Meet the Deedles (1998),Children's|Comedy
1824,1757,Homegrown (1998),Comedy|Thriller
1825,1758,"Player's Club, The (1998)",Action|Drama
1826,1759,Barney's Great Adventure (1998),Adventure|Children's
1827,1760,"Big One, The (1997)",Comedy|Documentary
1829,1761,Chinese Box (1997),Drama|Romance
1830,1762,Follow the Bitch (1998),Comedy
1831,1763,Lost in Space (1998),Action|Sci-Fi|Thriller
1832,1764,Heaven's Burning (1997),Action|Drama
1833,1765,Mercury Rising (1998),Action|Drama|Thriller
1834,1766,"Spanish Prisoner, The (1997)",Drama|Thriller
1835,1767,City of Angels (1998),Romance
1836,1768,"Last Days of Disco, The (1998)",Drama
1837,1769,"Odd Couple II, The (1998)",Comedy
1839,1770,My Giant (1998),Comedy
1840,1771,He Got Game (1998),Drama
1841,1772,"Gingerbread Man, The (1998)",Drama|Thriller
1842,1773,Illtown (1996),Crime|Drama
1843,1774,Slappy and the Stinkers (1998),Children's|Comedy
1844,1775,Live Flesh (1997),Drama
1845,1776,Zero Effect (1998),Comedy|Thriller
1846,1777,Nil By Mouth (1997),Drama
1847,1778,Ratchet (1996),Drama|Thriller
1848,1779,"Borrowers, The (1997)",Adventure|Children's|Comedy|Fantasy
1849,1780,Prince Valiant (1997),Adventure
1850,1781,"I Love You, Don't Touch Me! (1998)",Drama|Romance
1851,1782,Leather Jacket Love Story (1997),Drama|Romance
1852,1783,Love Walked In (1998),Drama|Thriller
1853,1784,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",Comedy
1854,1785,Kissing a Fool (1998),Comedy|Romance
1855,1786,Krippendorf's Tribe (1998),Comedy
1856,1787,Kurt & Courtney (1998),Documentary|Musical
1857,1788,"Real Blonde, The (1997)",Comedy
1858,1789,Mr. Nice Guy (1997),Action|Comedy
1859,1790,Taste of Cherry (1997),Drama
1860,1791,Character (Karakter) (1997),Drama
1861,1792,Junk Mail (1997),Comedy|Thriller
1862,1793,Species II (1998),Horror|Sci-Fi
1863,1794,Major League: Back to the Minors (1998),Comedy
1864,1795,Sour Grapes (1998),Comedy
1865,1796,Wild Man Blues (1998),Documentary
1866,1797,"Big Hit, The (1998)",Action|Comedy
1867,1798,Tarzan and the Lost City (1998),Action|Adventure
1868,1799,"Truce, The (1996)",Drama|War
1869,1800,Black Dog (1998),Action|Thriller
1870,1801,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama
1871,1802,"Friend of the Deceased, A (1997)",Comedy|Drama
1872,1803,Go Now (1995),Drama
1873,1804,"Misérables, Les (1998)",Drama
1874,1805,Still Breathing (1997),Comedy|Romance
1875,1806,Clockwatchers (1997),Comedy
1876,1807,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller
1877,1808,Little Men (1998),Drama
1878,1809,Woo (1998),Comedy|Romance
1879,1810,"Hanging Garden, The (1997)",Drama
1880,1811,Lawn Dogs (1997),Drama
1881,1812,Quest for Camelot (1998),Adventure|Animation|Children's|Fantasy
1882,1813,Godzilla (1998),Action|Sci-Fi
1883,1814,Bulworth (1998),Comedy
1884,1815,Fear and Loathing in Las Vegas (1998),Comedy|Drama
1885,1816,"Opposite of Sex, The (1998)",Comedy|Drama
1886,1817,I Got the Hook Up (1998),Comedy
1887,1818,Almost Heroes (1998),Adventure|Comedy
1888,1819,Hope Floats (1998),Comedy|Drama|Romance
1889,1820,Insomnia (1997),Thriller
1890,1821,Little Boy Blue (1997),Drama
1891,1822,"Ugly, The (1997)",Horror|Thriller
1892,1823,"Perfect Murder, A (1998)",Mystery|Thriller
1893,1824,Beyond Silence (1996),Drama
1894,1825,Six Days Seven Nights (1998),Adventure|Comedy|Romance
1895,1826,Can't Hardly Wait (1998),Comedy|Drama|Romance
1896,1827,Cousin Bette (1998),Comedy
1897,1828,High Art (1998),Drama|Romance
1898,1829,"Land Girls, The (1998)",Drama|War
1899,1830,Passion in the Desert (1998),Adventure|Drama
1900,1831,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Drama
1901,1832,Dear Jesse (1997),Documentary
1902,1833,Dream for an Insomniac (1996),Drama|Romance
1903,1834,Hav Plenty (1997),Comedy
1904,1835,Henry Fool (1997),Comedy|Drama
1905,1836,Marie Baie Des Anges (1997),Drama
1906,1837,Mr. Jealousy (1997),Comedy|Romance
1907,1838,Mulan (1998),Animation|Children's
1908,1839,Resurrection Man (1998),Drama|Thriller
1909,1840,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller
1910,1841,I Went Down (1997),Action|Comedy|Crime
1911,1842,Doctor Dolittle (1998),Comedy
1912,1843,Out of Sight (1998),Action|Crime|Romance
1913,1844,Picnic at Hanging Rock (1975),Drama|Mystery
1914,1845,Smoke Signals (1998),Comedy|Drama
1915,1846,Voyage to the Beginning of the World (1997),Drama
1916,1847,Buffalo 66 (1998),Action|Comedy|Drama
1917,1848,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller
1918,1849,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama
1919,1850,Madeline (1998),Children's|Comedy
1920,1851,Small Soldiers (1998),Animation|Children's|Fantasy|War
1921,1852,Pi (1998),Sci-Fi|Thriller
1922,1853,Whatever (1998),Drama
1923,1854,There's Something About Mary (1998),Comedy
1924,1855,Plan 9 from Outer Space (1958),Horror|Sci-Fi
1925,1856,Wings (1927),Drama|Romance|War
1926,1857,"Broadway Melody, The (1929)",Musical
1927,1858,All Quiet on the Western Front (1930),War
1928,1859,Cimarron (1931),Western
1929,1860,Grand Hotel (1932),Drama
1930,1861,Cavalcade (1933),Drama
1931,1862,Mutiny on the Bounty (1935),Adventure
1932,1863,"Great Ziegfeld, The (1936)",Musical
1933,1864,"Life of Émile Zola, The (1937)",Drama
1934,1865,You Can't Take It With You (1938),Comedy
1935,1866,How Green Was My Valley (1941),Drama
1936,1867,Mrs. Miniver (1942),Drama|War
1937,1868,Going My Way (1944),Comedy
1938,1869,"Lost Weekend, The (1945)",Drama
1939,1870,"Best Years of Our Lives, The (1946)",Drama|War
1940,1871,Gentleman's Agreement (1947),Drama
1941,1872,Hamlet (1948),Drama
1942,1873,All the King's Men (1949),Drama
1943,1874,"Greatest Show on Earth, The (1952)",Drama
1944,1875,From Here to Eternity (1953),Drama|Romance|War
1945,1876,On the Waterfront (1954),Crime|Drama
1946,1877,Marty (1955),Drama|Romance
1947,1878,West Side Story (1961),Musical|Romance
1948,1879,Tom Jones (1963),Comedy
1949,1880,"Man for All Seasons, A (1966)",Drama
1950,1881,In the Heat of the Night (1967),Drama|Mystery
1951,1882,Oliver! (1968),Musical
1952,1883,Midnight Cowboy (1969),Drama
1953,1884,"French Connection, The (1971)",Action|Crime|Drama|Thriller
1954,1885,Rocky (1976),Action|Drama
1955,1886,Kramer Vs. Kramer (1979),Drama
1956,1887,Ordinary People (1980),Drama
1957,1888,Chariots of Fire (1981),Drama
1958,1889,Terms of Endearment (1983),Comedy|Drama
1959,1890,Out of Africa (1985),Drama|Romance
1960,1891,"Last Emperor, The (1987)",Drama|War
1961,1892,Rain Man (1988),Drama
1962,1893,Driving Miss Daisy (1989),Drama
1963,1894,Take the Money and Run (1969),Comedy
1964,1895,Klute (1971),Drama|Mystery
1965,1896,Repo Man (1984),Comedy|Sci-Fi
1966,1897,Metropolitan (1990),Comedy
1967,1898,Labyrinth (1986),Adventure|Children's|Fantasy
1968,1899,"Breakfast Club, The (1985)",Comedy|Drama
1969,1900,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror
1970,1901,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror
1971,1902,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror
1972,1903,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror
